"Group","Scenario","Geography","ValueType","Value","1st centile","5th centile","25th centile","75th centile","95th centile","99th centile","50th centile","Creation Day","Creation Month","Creation Year","Day of Value","Month of Value","Year of Value"
"PHE","Forecast","South East","infections_incidence",2932.38384033593,101.993571735181,293.549568635829,1202.10694292035,6477.40826072478,16892.5676948414,29898.658092979,29898.658092979,12,4,2020,5,4,2020
"PHE","Forecast","South East","infections_incidence",2602.88610931035,72.5399077932799,220.262474743302,1016.11472271346,6039.04646699648,16714.8405519115,30579.2615671695,30579.2615671695,12,4,2020,6,4,2020
"PHE","Forecast","South East","infections_incidence",2307.34126098477,51.603792673269,169.06771065175,847.66341555183,5611.2418361021,16265.3665901426,30332.5151723305,30332.5151723305,12,4,2020,7,4,2020
"PHE","Forecast","South East","infections_incidence",2073.75397123599,36.7338191022939,131.980286593647,716.566524396127,5286.33114922347,16308.8931779963,30144.4640689201,30144.4640689201,12,4,2020,8,4,2020
"PHE","Forecast","South East","infections_incidence",1833.60395498179,26.1675295278908,101.936812323637,601.571769247367,4899.28373888268,16149.8141980471,30711.3083664735,30711.3083664735,12,4,2020,9,4,2020
"PHE","Forecast","South East","infections_incidence",1630.08284218483,18.9481668177911,77.5358338017776,508.391835869898,4542.30054479316,16082.6625691759,31276.1248798725,31276.1248798725,12,4,2020,10,4,2020
"PHE","Forecast","South East","infections_incidence",1455.90182661345,14.5880115351037,58.9521404365414,427.829123761465,4275.57910969581,15857.9078741735,31837.9963021394,31837.9963021394,12,4,2020,11,4,2020
"PHE","Forecast","South East","infections_incidence",1302.02033028765,10.9330247458952,45.6844237094376,362.006358471365,3977.52635669467,15905.5830616666,32396.0435905543,32396.0435905543,12,4,2020,12,4,2020
"PHE","Forecast","South East","infections_incidence",1150.27202114716,7.70415192155397,35.3702316427597,306.163205593146,3779.69049561289,15904.3150857973,32949.4106973561,32949.4106973561,12,4,2020,13,4,2020
"PHE","Forecast","South East","infections_incidence",1014.08374340764,5.42914884796959,27.159279827533,257.632434081856,3485.08126568324,15832.301026952,33497.2494445656,33497.2494445656,12,4,2020,14,4,2020
"PHE","Forecast","South East","infections_incidence",903.645876892052,3.83666526254796,21.072987112677,215.655017831249,3278.34268437756,15749.0691341694,34038.7090317045,34038.7090317045,12,4,2020,15,4,2020
"PHE","Forecast","South East","infections_incidence",801.872411521007,2.8186705060503,16.3486472757191,181.112222222596,3094.36205682655,15652.0742992428,34572.930368626,34572.930368626,12,4,2020,16,4,2020
"PHE","Forecast","South East","infections_incidence",709.508634646284,2.07148885354447,12.6877265440766,153.028528723721,2904.70887780586,15303.2522570627,35068.790186618,35068.790186618,12,4,2020,17,4,2020
"PHE","Forecast","South East","infections_incidence",636.123518933129,1.46338761825866,9.78464157035029,129.3711230114,2721.39233687823,14924.7899500908,34374.188081083,34374.188081083,12,4,2020,18,4,2020
"PHE","Forecast","South East","infections_incidence",571.134604034839,1.02802720730055,7.59476173674418,109.341488073835,2584.22759204437,14680.9065100426,33820.4280064851,33820.4280064851,12,4,2020,19,4,2020
"PHE","Forecast","South East","infections_incidence",508.747882785254,0.722222070697109,5.89938737772858,92.4883746593346,2418.12585789488,14569.6414736495,34219.9865043994,34219.9865043994,12,4,2020,20,4,2020
"PHE","Forecast","South East","infections_incidence",451.193839694676,0.507453573728192,4.5719931029854,78.061241896939,2284.35212326053,14453.8215194843,33641.5412793819,33641.5412793819,12,4,2020,21,4,2020
"PHE","Forecast","South East","infections_incidence",400.276183351245,0.356552186470044,3.52095135833577,65.5779157628615,2162.19696447703,14344.9758853724,33285.4573039227,33285.4573039227,12,4,2020,22,4,2020
"PHE","Forecast","South East","infections_incidence",356.700103943347,0.250525301243412,2.65304580617264,54.4687669234394,2036.82176377638,14243.0121732694,34205.4141648845,34205.4141648845,12,4,2020,23,4,2020
"PHE","Forecast","South East","infections_incidence",319.997931330568,0.178523983667093,2.02929266058629,45.0895494950665,1899.19161007238,14123.0984383344,35131.2419331073,35131.2419331073,12,4,2020,24,4,2020
"PHE","Forecast","South East","infections_incidence",284.521658195865,0.128352405755045,1.56379322530364,37.6557936775478,1774.23773800847,13803.6554969447,36061.4947762991,36061.4947762991,12,4,2020,25,4,2020
"PHE","Forecast","South East","infections_incidence",252.079649479167,0.0922792117638027,1.20487632550218,31.7083792213389,1647.95913001545,13734.9530847849,36994.6326533782,36994.6326533782,12,4,2020,26,4,2020
"PHE","Forecast","South East","infections_incidence",224.699672845688,0.0663455845746819,0.92877890433131,26.6990355250701,1539.99901402964,13568.5039626282,37929.0226047147,37929.0226047147,12,4,2020,27,4,2020
"PHE","Forecast","South East","infections_incidence",200.395476442873,0.0477130087351946,0.715993340295671,22.4737913423225,1443.77142874747,13407.9107903838,38191.6792256364,38191.6792256364,12,4,2020,28,4,2020
"PHE","Forecast","South East","infections_incidence",176.806709996816,0.0343129163716289,0.551359302748677,19.0804960332043,1346.52276522266,13334.4708846536,38329.6545300086,38329.6545300086,12,4,2020,29,4,2020
"PHE","Forecast","South East","infections_incidence",159.069720704906,0.0246760743273109,0.421130778362506,16.141660454841,1266.13389286106,13177.9421095692,38437.8303598291,38437.8303598291,12,4,2020,30,4,2020
"PHE","Forecast","South East","infections_incidence",142.206995061002,0.0177457077663637,0.321661874917529,13.578840839674,1191.56733082755,12912.6993852968,38081.4988701997,38081.4988701997,12,4,2020,1,5,2020
"PHE","Forecast","South West","infections_incidence",2743.64019098532,1258.45920515748,1564.82432905596,2147.81674963341,3582.07619479281,5335.38310755894,7414.30985854932,7414.30985854932,12,4,2020,14,3,2020
"PHE","Forecast","South West","infections_incidence",3263.76272408373,1504.59632185438,1872.90575884335,2579.90105246142,4280.79817707569,6422.99596177414,8859.59169412493,8859.59169412493,12,4,2020,15,3,2020
"PHE","Forecast","South West","infections_incidence",3897.62235445189,1801.22331962414,2228.48590157401,3068.38535700877,5132.38535352839,7688.03613107527,10642.908760391,10642.908760391,12,4,2020,16,3,2020
"PHE","Forecast","South West","infections_incidence",4655.48042968369,2156.10047308484,2658.75079155176,3665.91054703814,6127.1123714273,9074.63644568371,12818.4571901797,12818.4571901797,12,4,2020,17,3,2020
"PHE","Forecast","South West","infections_incidence",5541.32345068103,2580.56732719207,3150.1329182637,4392.6498056134,7351.73928370126,10800.500910854,15364.979494927,15364.979494927,12,4,2020,18,3,2020
"PHE","Forecast","South West","infections_incidence",6603.28974637272,3081.39357214618,3755.92056800829,5192.68736351364,8774.22024644649,12949.7408129946,18399.8893774058,18399.8893774058,12,4,2020,19,3,2020
"PHE","Forecast","South West","infections_incidence",7932.11391089177,3694.84464640537,4455.77024506767,6155.93146473965,10445.7678996867,15465.924199871,22009.1428675403,22009.1428675403,12,4,2020,20,3,2020
"PHE","Forecast","South West","infections_incidence",9423.00142149541,4363.31132138028,5237.36416107967,7326.5555911977,12451.4061146729,18603.7703703473,26525.5044272532,26525.5044272532,12,4,2020,21,3,2020
"PHE","Forecast","South West","infections_incidence",11253.3392723218,5218.80838219479,6178.30290247869,8701.33645828193,14850.9658828267,22491.1448188439,32033.6388899686,32033.6388899686,12,4,2020,22,3,2020
"PHE","Forecast","South West","infections_incidence",13421.8382111529,6198.24483174437,7311.23841629783,10373.1025833048,17722.5984042398,26646.2002202895,37682.5473961249,37682.5473961249,12,4,2020,23,3,2020
"PHE","Forecast","South West","infections_incidence",9382.97311224314,4134.65703635496,5304.23049895679,7382.40565406712,12205.7108923557,18233.1686727381,25232.2137078776,25232.2137078776,12,4,2020,24,3,2020
"PHE","Forecast","South West","infections_incidence",3601.33830972928,537.867444551009,987.175116536831,2324.36752173801,5720.89458344979,9567.72756298921,13060.9644806768,13060.9644806768,12,4,2020,25,3,2020
"PHE","Forecast","South West","infections_incidence",4128.94141550039,602.202564947901,1125.27316565339,2667.12714186748,6586.99460189382,11220.0333055207,15215.7355478185,15215.7355478185,12,4,2020,26,3,2020
"PHE","Forecast","South West","infections_incidence",4434.16425104879,627.65074494057,1183.03235227348,2826.25385978944,7058.00752863443,12247.6225794102,17056.7593629171,17056.7593629171,12,4,2020,27,3,2020
"PHE","Forecast","South West","infections_incidence",4466.01895901125,597.654244471887,1164.27972168867,2810.52388386284,7270.25362721487,12410.6462647467,17863.9702620654,17863.9702620654,12,4,2020,28,3,2020
"PHE","Forecast","South West","infections_incidence",4334.37096870309,521.345048241749,1078.142612857,2688.0140344,7188.9306724566,12686.0113052365,18546.1238224262,18546.1238224262,12,4,2020,29,3,2020
"PHE","Forecast","South West","infections_incidence",4182.01046192758,456.260038426148,947.059151780321,2460.36596832561,7079.99801878484,13014.8533207003,18760.2203832628,18760.2203832628,12,4,2020,30,3,2020
"PHE","Forecast","South West","infections_incidence",3975.35999265271,372.240886969123,792.021943134512,2205.91832530129,6806.12594864873,13298.1143636628,19531.7317818872,19531.7317818872,12,4,2020,31,3,2020
"PHE","Forecast","South West","infections_incidence",3712.70995138138,288.633123982112,664.651379304722,1947.39229173796,6718.36593038415,13396.5704672723,20622.2439264962,20622.2439264962,12,4,2020,1,4,2020
"PHE","Forecast","South West","infections_incidence",3425.06991497379,220.683799562806,553.802804236487,1725.94229366967,6561.64672804042,13844.9510435969,21394.4995405767,21394.4995405767,12,4,2020,2,4,2020
"PHE","Forecast","South West","infections_incidence",3242.83965905133,167.369811008095,450.120264002981,1537.9851096234,6514.82741527447,14180.4359204155,21743.7135435349,21743.7135435349,12,4,2020,3,4,2020
"PHE","Forecast","South West","infections_incidence",3029.21203491126,126.622254530188,365.225412715558,1381.40595358469,6365.00127149057,14631.6606964152,22546.1971290801,22546.1971290801,12,4,2020,4,4,2020
"PHE","Forecast","South West","infections_incidence",2835.11559906887,95.680317079915,293.971380895396,1228.61050658684,6262.06469675588,14883.1729330472,23373.9412663177,23373.9412663177,12,4,2020,5,4,2020
"PHE","Forecast","South West","infections_incidence",2678.93998406592,72.3472619107288,238.160014879033,1107.26455052912,6129.13314073325,15285.0965382556,24267.4194233059,24267.4194233059,12,4,2020,6,4,2020
"PHE","Forecast","South West","infections_incidence",2500.38782843621,53.2502477310035,194.133770737548,976.927939704766,5974.224552789,15935.3892574922,26096.4318125866,26096.4318125866,12,4,2020,7,4,2020
"PHE","Forecast","South West","infections_incidence",2366.46186498969,40.3753929887395,159.507280326019,873.908875358229,5830.6783544558,16343.9830388691,28033.6817137617,28033.6817137617,12,4,2020,8,4,2020
"PHE","Forecast","South West","infections_incidence",2228.22768830281,31.4793230915761,128.34536211325,777.063804149022,5662.55475072733,16838.5582422554,30081.722997926,30081.722997926,12,4,2020,9,4,2020
"PHE","Forecast","South West","infections_incidence",2066.52199971844,23.8909838746597,103.957877563694,686.914278797653,5659.37329150499,17130.4170386186,32244.0167777331,32244.0167777331,12,4,2020,10,4,2020
"PHE","Forecast","South West","infections_incidence",1915.04504465363,18.1382034658319,84.4993464815815,601.298110418816,5502.43931677418,17775.1701285794,34209.9221037983,34209.9221037983,12,4,2020,11,4,2020
"PHE","Forecast","South West","infections_incidence",1792.28018938655,13.7762110355583,68.6496640045086,531.937628411264,5279.01560262375,18230.609422111,35763.8473118097,35763.8473118097,12,4,2020,12,4,2020
"PHE","Forecast","South West","infections_incidence",1668.0051950147,10.4668270077795,54.9529962202637,465.953221659605,5099.19517341095,18589.6994011166,37329.2380973965,37329.2380973965,12,4,2020,13,4,2020
"PHE","Forecast","South West","infections_incidence",1555.45217704526,7.95233472620896,44.9761125543509,413.165833195622,4982.83238908373,18724.8595034342,38712.2274774667,38712.2274774667,12,4,2020,14,4,2020
"PHE","Forecast","South West","infections_incidence",1460.3795232339,6.04169105092924,36.6307659449493,366.303431768362,4908.78976945847,19258.4645531904,39845.9087542434,39845.9087542434,12,4,2020,15,4,2020
"PHE","Forecast","South West","infections_incidence",1346.71692428568,4.67401248912791,28.7982090302055,327.049163482776,4830.53756853374,19860.7684671846,40957.8484596782,40957.8484596782,12,4,2020,16,4,2020
"PHE","Forecast","South West","infections_incidence",1249.75934150128,3.49341574190599,22.9746450658322,292.851772064666,4766.24094119237,20267.036270501,43187.7434843273,43187.7434843273,12,4,2020,17,4,2020
"PHE","Forecast","South West","infections_incidence",1167.98352638557,2.60807520316554,18.3592378902377,260.915033479985,4679.1938112841,20651.1061832715,45229.0123538778,45229.0123538778,12,4,2020,18,4,2020
"PHE","Forecast","South West","infections_incidence",1103.13616045176,1.94711555014416,14.7561264155172,230.053307247885,4631.17015646474,20719.0160941991,46951.425286693,46951.425286693,12,4,2020,19,4,2020
"PHE","Forecast","South West","infections_incidence",1037.28128268013,1.45370367103638,11.8631511577814,204.383043595701,4504.78119339653,21309.2870167963,49387.3602215208,49387.3602215208,12,4,2020,20,4,2020
"PHE","Forecast","South West","infections_incidence",968.503506923625,1.085326764944,9.53735859766948,179.85395368697,4347.7888298875,21785.2459414635,51842.0128787331,51842.0128787331,12,4,2020,21,4,2020
"PHE","Forecast","South West","infections_incidence",902.318736383544,0.810287062685051,7.66946157407698,158.849451240495,4228.63948342667,22301.3870004032,53649.6342362139,53649.6342362139,12,4,2020,22,4,2020
"PHE","Forecast","South West","infections_incidence",842.449187942535,0.60493426685463,6.17294335075542,140.153204338666,4102.35646028704,22831.5079621944,56481.8449489248,56481.8449489248,12,4,2020,23,4,2020
"PHE","Forecast","South West","infections_incidence",778.243182148116,0.451614594759314,5.0206836788543,123.442377955385,4025.13521696733,23392.6740140845,59257.7668214555,59257.7668214555,12,4,2020,24,4,2020
"PHE","Forecast","South West","infections_incidence",723.002741761128,0.337147005406966,4.00124122177976,108.433418143075,3911.9973820947,23824.2425273471,61692.6613640109,61692.6613640109,12,4,2020,25,4,2020
"PHE","Forecast","South West","infections_incidence",677.716212932151,0.251688827122301,3.20851788053543,95.3774905854991,3848.79100387191,24352.7149809087,64074.4066697509,64074.4066697509,12,4,2020,26,4,2020
"PHE","Forecast","South West","infections_incidence",626.945735343897,0.187890044454559,2.5779564201308,84.0599565363659,3774.90935334706,24813.7740095096,66380.7859754091,66380.7859754091,12,4,2020,27,4,2020
"PHE","Forecast","South West","infections_incidence",575.250078133669,0.140262179779123,2.07227301299351,74.9554735019727,3707.97097861138,25113.7123541958,68586.7443039536,68586.7443039536,12,4,2020,28,4,2020
"PHE","Forecast","South West","infections_incidence",532.819348753409,0.10470703704977,1.66640045430745,65.8546428856788,3651.74683685272,25752.622938336,70670.2927252136,70670.2927252136,12,4,2020,29,4,2020
